;Classifier;Exp. Group;Ratio Men;Probability Men;Probability Women;Difference Probabilities;Informativeness Difference;Possible Accuracy;Mean Accuracy;SD Accuracy;Diff Acc;Possible Accuracy Men;Mean Accuracy Men;SD Accuracy Men;Diff Acc Men;Possible Accuracy Women;Mean Accuracy Women;SD Accuracy Women;Diff Acc Women;Expected Bias;Mean Bias;SD Bias;Lower Bound Bias;Upper Bound Bias;Significance Bias;Diff Bias
13;SVM;14;0.50;0.35;0.65;0.30;0.00;0.8154445454545455;0.8175781818181819;0.010224095453179895;-0.002133636363636393;0.8160854545454546;0.8189418181818182;0.016084257776983742;-0.002856363636363657;0.8148036363636364;0.8162145454545454;0.01483084240375553;-0.0014109090909090183;0.0012818181818181618;0.0027272727272727275;0.02322037807487329;-0.08924951957461635;0.09470406502916182;No;0.0014454545454545657
14;SVM;15;0.50;0.35;0.80;0.45;-0.15;0.8335963636363637;0.8424;0.009076682028607803;-0.008803636363636347;0.81614;0.8190072727272727;0.016350329670817863;-0.0028672727272727183;0.8510527272727273;0.8657927272727273;0.010517776686553904;-0.014739999999999975;-0.03491272727272732;-0.04678545454545455;0.02064870908680448;-0.1285757691068814;0.03500486001597229;No;-0.01187272727272723
15;SVM;16;0.50;0.50;0.05;-0.45;-0.45;0.8667018181818181;0.8789399999999999;0.009613194863451795;-0.012238181818181815;0.803730909090909;0.8030036363636365;0.017873365146289347;0.0007272727272725765;0.9296727272727273;0.9548763636363636;0.0053710403260883895;-0.025203636363636317;-0.12594181818181827;-0.15187272727272727;0.018081937112581024;-0.22349596135001135;-0.0802494931954432;Yes;-0.025930909090909005
16;SVM;17;0.50;0.50;0.20;-0.30;-0.30;0.8264218181818181;0.8329054545454545;0.011687575614542704;-0.006483636363636358;0.8036672727272727;0.802629090909091;0.01857482944173469;0.001038181818181716;0.8491763636363636;0.8631818181818182;0.012551665045449075;-0.014005454545454543;-0.04550909090909094;-0.06055272727272728;0.021418204252988907;-0.14539104117547572;0.024285586630021165;No;-0.015043636363636335
17;SVM;18;0.50;0.50;0.35;-0.15;-0.15;0.8085536363636364;0.8080618181818181;0.01311486997796128;0.0004918181818183154;0.8035672727272727;0.8029999999999999;0.018549102855872586;0.0005672727272727496;0.81354;0.8131236363636364;0.015495083698097939;0.00041636363636365914;-0.009972727272727355;-0.010123636363636362;0.021916532868642383;-0.09693584868579277;0.07668857595852005;No;-0.00015090909090900717
18;SVM;19;0.50;0.50;0.50;0.00;0.00;0.8030209090909091;0.8014563636363636;0.012721083336408985;0.0015645454545454296;0.8037381818181818;0.8027127272727274;0.01810355814985127;0.0010254545454544406;0.8023036363636363;0.8002;0.018175325053529482;0.0021036363636363076;0.0014345454545454661;0.002512727272727273;0.025862302139708238;-0.09992882577531138;0.10495428032076594;No;0.0010781818181818067
19;SVM;20;0.50;0.50;0.65;0.15;-0.15;0.80923;0.8093127272727273;0.011707594946601129;-8.272727272728986e-05;0.80368;0.8024254545454546;0.017701452691478173;0.0012545454545453971;0.81478;0.8161999999999999;0.01471514590908572;-0.0014199999999999768;-0.011099999999999999;-0.013774545454545456;0.022615984950780342;-0.10335731382348484;0.07580822291439393;No;-0.0026745454545454572
20;SVM;21;0.50;0.50;0.80;0.30;-0.30;0.8273609090909091;0.8343418181818183;0.009757136305914803;-0.006980909090909204;0.8036781818181818;0.8026363636363637;0.01768275753079898;0.0010418181818181438;0.8510436363636363;0.8660472727272728;0.010680555413974755;-0.015003636363636441;-0.04736545454545449;-0.0634109090909091;0.021741700028268834;-0.1495306019461242;0.02270878376430599;No;-0.016045454545454613
21;SVM;22;0.50;0.50;0.95;0.45;-0.45;0.8674472727272727;0.8782036363636363;0.009043831007081563;-0.010756363636363564;0.8036909090909091;0.8026727272727273;0.017320460273812125;0.001018181818181807;0.9312036363636363;0.9537345454545454;0.00458818543692131;-0.022530909090909046;-0.12751272727272722;-0.15106181818181819;0.017746438016175637;-0.22135612769947413;-0.08076750866416224;Yes;-0.023549090909090964
22;SVM;23;0.50;0.65;0.20;-0.45;-0.15;0.83194;0.8392690909090909;0.008998499626552265;-0.007329090909090841;0.81468;0.8162363636363636;0.015348132127222096;-0.001556363636363689;0.8492;0.8623018181818182;0.013326357340506904;-0.013101818181818214;-0.034519999999999995;-0.04606545454545454;0.022414770518719467;-0.134851204968944;0.042720295878034935;No;-0.011545454545454546
23;SVM;24;0.50;0.65;0.35;-0.30;0.00;0.8141427272727273;0.8146236363636363;0.012057171997978565;-0.0004809090909090319;0.8146890909090909;0.8164836363636364;0.015186236262370114;-0.001794545454545493;0.8135963636363637;0.8127636363636365;0.015815838636635587;0.0008327272727272073;0.0010927272727272452;0.0037200000000000006;0.019494190438125072;-0.0734972227015165;0.0809372227015165;No;0.0026272727272727554
24;SVM;25;0.50;0.65;0.50;-0.15;0.15;0.8085409090909091;0.80834;0.012613016955562644;0.00020090909090919595;0.8147145454545455;0.8166;0.015210843605988062;-0.0018854545454545235;0.8023672727272727;0.80008;0.018665323917357823;0.0022872727272726934;0.012347272727272762;0.016519999999999996;0.022873027202497554;-0.07408092241116779;0.10712092241116777;No;0.004172727272727234
25;SVM;26;0.50;0.65;0.65;0.00;0.00;0.8147554545454545;0.8161963636363637;0.011167118719116171;-0.0014409090909092148;0.8146981818181818;0.8165090909090909;0.015325102004519073;-0.0018109090909090853;0.8148127272727272;0.8158836363636364;0.01454748851485194;-0.0010709090909091223;-0.00011454545454547826;0.0006254545454545454;0.019853417467277226;-0.0780146799511677;0.07926558904207678;No;0.0007400000000000236
26;SVM;27;0.50;0.65;0.80;0.15;-0.15;0.83294;0.8414672727272726;0.009035339533750103;-0.008527272727272606;0.8147436363636363;0.8166399999999999;0.014663109354986183;-0.001896363636363585;0.8511363636363637;0.8662945454545454;0.010741225387957682;-0.015158181818181737;-0.036392727272727354;-0.049654545454545444;0.018281464810616016;-0.12206811626026104;0.022759025351170158;No;-0.01326181818181809
27;SVM;28;0.50;0.65;0.95;0.30;-0.30;0.8729518181818182;0.8852436363636363;0.00812688007977834;-0.012291818181818126;0.8147036363636364;0.8161454545454545;0.01511897947353737;-0.0014418181818180997;0.9312;0.9543418181818181;0.004542400563718679;-0.02314181818181804;-0.11649636363636362;-0.13819636363636364;0.01530520065470043;-0.19882084000005437;-0.07757188727267292;Yes;-0.021700000000000025
28;SVM;29;0.50;0.80;0.35;-0.45;0.15;0.8329872727272727;0.8396036363636363;0.010716719376024903;-0.0066163636363636424;0.8524272727272727;0.8663563636363636;0.013071900976202528;-0.013929090909090891;0.8135472727272727;0.8128509090909091;0.015842219223292545;0.0006963636363636061;0.038880000000000026;0.053505454545454544;0.019603793341165878;-0.02414590938391633;0.1311568184748254;No;0.014625454545454518
29;SVM;30;0.50;0.80;0.50;-0.30;0.30;0.827370909090909;0.8331690909090909;0.011476060022268435;-0.0057981818181818134;0.8524218181818182;0.866770909090909;0.01337269698576018;-0.014349090909090867;0.80232;0.7995672727272727;0.018256870399230525;0.002752727272727351;0.050101818181818136;0.06720363636363637;0.022304368817693276;-0.021144808763086664;0.1555520814903594;No;0.017101818181818232
30;SVM;31;0.50;0.80;0.65;-0.15;0.15;0.8335990909090909;0.8412145454545454;0.010724627671015025;-0.007615454545454536;0.8523909090909091;0.86632;0.013188812392072957;-0.013929090909090891;0.8148072727272727;0.8161090909090909;0.01443391160677623;-0.0013018181818181818;0.037583636363636375;0.05021090909090909;0.01744977359289945;-0.018908301470345286;0.11933011965216347;No;0.012627272727272716
31;SVM;32;0.50;0.80;0.80;0.00;0.00;0.8517318181818182;0.8663181818181818;0.009124050783458109;-0.014586363636363564;0.8523709090909091;0.8661963636363637;0.013234799352201338;-0.013825454545454585;0.8510927272727272;0.8664400000000001;0.010976504133249791;-0.015347272727272876;0.001278181818181845;-0.00024363636363636354;0.016071524599865033;-0.06390355074272441;0.06341627801545169;No;-0.0015218181818182086
32;SVM;33;0.50;0.80;0.95;0.15;-0.15;0.8918036363636364;0.909818181818182;0.00701596126950456;-0.018014545454545616;0.8524181818181819;0.8652872727272728;0.013281361202450806;-0.012869090909090941;0.9311890909090909;0.954349090909091;0.004465813177052957;-0.02316000000000018;-0.078770909090909;-0.08906181818181817;0.013992184793800369;-0.14448538925715906;-0.03363824710647728;Yes;-0.01029090909090917
33;SVM;34;0.50;0.95;0.50;-0.45;0.45;0.8666281818181818;0.8773418181818182;0.00912948127673104;-0.010713636363636425;0.9309709090909091;0.954709090909091;0.005388961014090997;-0.02373818181818188;0.8022854545454545;0.7999745454545454;0.018467893847506668;0.002310909090909141;0.12868545454545455;0.15473454545454543;0.020169737093467675;0.07484145700233652;0.23462763390675434;Yes;0.026049090909090883
34;SVM;35;0.50;0.95;0.65;-0.30;0.30;0.8729418181818182;0.8851854545454545;0.007494148735894424;-0.012243636363636345;0.9310218181818182;0.9550654545454544;0.005721471341387313;-0.024043636363636267;0.8148618181818181;0.8153054545454546;0.01412787576582473;-0.0004436363636364238;0.11616000000000004;0.13976;0.01549242249704539;0.07839393086584645;0.20112606913415354;Yes;0.023599999999999954
35;SVM;36;0.50;0.95;0.80;-0.15;0.15;0.8910372727272727;0.910298181818182;0.005828623888464958;-0.019260909090909273;0.9309872727272728;0.9553272727272727;0.0053868711258556485;-0.024339999999999917;0.8510872727272727;0.865269090909091;0.010730527290389317;-0.014181818181818295;0.07990000000000008;0.09005818181818182;0.012346407055495808;0.04115359836324113;0.1389627652731225;Yes;0.010158181818181733
36;SVM;37;0.50;0.95;0.95;0.00;0.00;0.9310972727272727;0.9541436363636363;0.0037274281770014626;-0.023046363636363587;0.9309563636363636;0.9545345454545453;0.00520872947326091;-0.02357818181818172;0.9312381818181819;0.9537527272727272;0.0044317062031275925;-0.022514545454545343;-0.0002818181818182719;0.0007818181818181819;0.006161727187574524;-0.02362501532989404;0.025188651693530403;No;0.0010636363636364538
37;SVM;38;0.65;0.05;0.05;0.00;0.00;0.92972;0.9536709090909091;0.002865991325156708;-0.023950909090909134;0.9292741258741258;0.9546797202797203;0.0038468757522412697;-0.025405594405594423;0.9305480519480519;0.9517974025974023;0.0050245071241385945;-0.021249350649350407;-0.0012739260739260683;0.002882317682317682;0.006709374564414448;-0.02369376771977552;0.02945840308441089;No;0.00415624375624375
38;SVM;39;0.65;0.05;0.20;0.15;0.15;0.9011427272727273;0.9221145454545455;0.0064511310817416834;-0.020971818181818258;0.9292657342657342;0.9551999999999998;0.004139222516348501;-0.025934265734265605;0.8489142857142857;0.8606701298701299;0.01606682063590904;-0.011755844155844186;0.08035144855144849;0.09452987012987014;0.01622227712818165;0.030272819307040635;0.15878692095269964;Yes;0.014178421578421654
39;SVM;40;0.65;0.05;0.35;0.30;0.30;0.8894772727272727;0.904249090909091;0.00790205001478509;-0.014771818181818275;0.9292433566433567;0.9548727272727274;0.0041506798601293245;-0.025629370629370762;0.815625974025974;0.8102337662337662;0.020385423492665703;0.005392207792207837;0.11361738261738263;0.14463896103896104;0.02034902277007059;0.06403571526776111;0.22524220681016097;Yes;0.031021578421578405
40;SVM;41;0.65;0.05;0.50;0.45;0.45;0.8854009090909091;0.9008072727272728;0.0074525299073671695;-0.015406363636363718;0.9292587412587413;0.9549118881118881;0.004069364887482224;-0.02565314685314679;0.8039506493506493;0.8003272727272728;0.020870531933237662;0.0036233766233765285;0.125308091908092;0.15458461538461538;0.021755515554124433;0.06841019871103418;0.24075903205819657;Yes;0.029276523476523375
41;SVM;42;0.65;0.20;0.05;-0.15;-0.15;0.8784509090909091;0.8960454545454546;0.007727351138766232;-0.01759454545454553;0.8504167832167833;0.8654657342657344;0.011154843033358706;-0.015048951048951098;0.9305142857142857;0.9528363636363636;0.005747329529674033;-0.022322077922077854;-0.08009750249750247;-0.08737062937062937;0.011994323427576234;-0.13488059631184945;-0.039860662429409284;Yes;-0.007273126873126895
42;SVM;43;0.65;0.20;0.20;0.00;0.00;0.8498618181818182;0.8646036363636364;0.009422446625689952;-0.01474181818181819;0.8503454545454545;0.8655356643356644;0.011307662889591839;-0.015190209790209908;0.8489636363636364;0.8628727272727272;0.01523369551840414;-0.013909090909090871;0.0013818181818181507;0.002662937062937063;0.01822346311566908;-0.06952088684408077;0.07484676096995489;No;0.0012811188811189121
43;SVM;44;0.65;0.20;0.35;0.15;0.15;0.8382027272727273;0.8462109090909091;0.009803677105160537;-0.008008181818181859;0.8503720279720279;0.8657426573426573;0.011026513139715107;-0.015370629370629385;0.8156025974025974;0.8099376623376623;0.02030262044391328;0.00566493506493515;0.03476943056943049;0.05580499500499501;0.02364445886272876;-0.03785159727336438;0.1494615872833544;No;0.021035564435564515
44;SVM;45;0.65;0.20;0.50;0.30;0.30;0.834149090909091;0.8430072727272726;0.009662611822363245;-0.008858181818181654;0.8503818181818181;0.8659496503496504;0.011195223779215188;-0.015567832167832307;0.8040025974025974;0.8004;0.01964262697095055;0.003602597402597385;0.04637922077922074;0.06554965034965035;0.02326548959018503;-0.026605830363808605;0.1577051310631093;No;0.01917042957042961
45;SVM;46;0.65;0.20;0.65;0.45;0.15;0.8378927272727272;0.8489981818181818;0.009674389056155915;-0.01110545454545453;0.8503692307692308;0.8658377622377623;0.01139115415272547;-0.015468531468531554;0.814722077922078;0.8177246753246753;0.020984005913519507;-0.00300259740259734;0.03564715284715281;0.04811308691308691;0.025234210883953133;-0.05184057300974322;0.14806674683591703;No;0.012465934065934103
46;SVM;47;0.65;0.35;0.05;-0.30;-0.30;0.8557172727272727;0.8650690909090909;0.010153769885510285;-0.009351818181818183;0.8154181818181818;0.8180027972027973;0.015271137914795261;-0.0025846153846155184;0.9305584415584416;0.952477922077922;0.005995935464666134;-0.02191948051948045;-0.11514025974025976;-0.1344751248751249;0.016383973197376816;-0.1993726599193758;-0.06957758983087398;Yes;-0.019334865134865126
47;SVM;48;0.65;0.35;0.20;-0.15;-0.15;0.8271063636363636;0.8338418181818181;0.010700189653411607;-0.0067354545454545445;0.8153342657342657;0.817958041958042;0.015217403043978919;-0.0026237762237762974;0.8489688311688312;0.8633402597402597;0.015648871274200348;-0.01437142857142859;-0.033634565434565444;-0.045382217782217786;0.023132350464485467;-0.13701032940322536;0.04624589383878979;No;-0.011747652347652342
48;SVM;49;0.65;0.35;0.35;0.00;0.00;0.8154581818181819;0.8156927272727272;0.012482488346363662;-0.00023454545454537623;0.8153888111888112;0.8185090909090909;0.015084143633819234;-0.0031202797202796173;0.815587012987013;0.8104623376623377;0.019886708672926193;0.00512467532467531;-0.0001982017982017359;0.008046753246753247;0.023950617811686524;-0.08682254616190581;0.1029160526554123;No;0.008244955044954982
49;SVM;50;0.65;0.35;0.50;0.15;0.15;0.8113436363636364;0.8120981818181818;0.011874625729453721;-0.0007545454545454522;0.8152811188811189;0.8182293706293707;0.015188958246574397;-0.002948251748251862;0.8040311688311689;0.8007116883116884;0.019565510023781162;0.0033194805194805;0.011249950049949997;0.017517682317682314;0.025065573067864257;-0.08176799686277417;0.1168033614981388;No;0.006267732267732317
50;SVM;51;0.65;0.35;0.65;0.30;0.00;0.8151154545454545;0.8182854545454545;0.011746113850736702;-0.003170000000000006;0.8153412587412587;0.8183608391608391;0.015060283634785522;-0.003019580419580392;0.8146961038961039;0.8181454545454546;0.020301168938016166;-0.003449350649350702;0.0006451548451548161;0.0002153846153846149;0.02599279811896412;-0.10274306792247062;0.10317383715323986;No;-0.00042977022977020124
51;SVM;52;0.65;0.35;0.80;0.45;-0.15;0.8274527272727272;0.8346945454545455;0.012063333449324344;-0.007241818181818238;0.8153706293706293;0.8184587412587413;0.015018338191179174;-0.0030881118881119773;0.8498909090909091;0.8648467532467533;0.018343055393278667;-0.014955844155844167;-0.03452027972027982;-0.046388011988011985;0.022856214468633958;-0.13692233852698454;0.044146314550960575;No;-0.011867732267732162
52;SVM;53;0.65;0.50;0.05;-0.45;-0.45;0.8481154545454546;0.8559145454545455;0.010051323996953696;-0.007799090909090922;0.8037132867132867;0.8040727272727273;0.015127395894471353;-0.0003594405594405936;0.9305766233766234;0.9521922077922078;0.005695664310222033;-0.02161558441558442;-0.1268633366633367;-0.1481194805194805;0.016113588878855386;-0.21194601309227534;-0.08429294794668567;Yes;-0.0212561438561438
53;SVM;54;0.65;0.50;0.20;-0.30;-0.30;0.8195036363636363;0.8244072727272727;0.011468240051945819;-0.004903636363636332;0.8036615384615384;0.8038545454545455;0.015507910545719187;-0.00019300699300706103;0.8489246753246753;0.8625766233766234;0.016151718398940182;-0.013651948051948137;-0.04526313686313688;-0.058722077922077925;0.022591324875469207;-0.14820716680372698;0.030763010959571124;No;-0.013458941058941049
54;SVM;55;0.65;0.50;0.35;-0.15;-0.15;0.8078845454545455;0.8062;0.013224556283251553;0.0016845454545454386;0.8037356643356643;0.8041342657342658;0.015760055483032956;-0.0003986013986014836;0.8155896103896104;0.8100363636363636;0.020470438677691466;0.0055532467532468655;-0.011853946053946074;-0.005902097902097902;0.024198927297039607;-0.10175496053644031;0.0899507647322445;No;0.005951848151848172
55;SVM;56;0.65;0.50;0.50;0.00;0.00;0.8038236363636364;0.8027436363636365;0.011004292317643778;0.0010799999999998589;0.8036811188811189;0.8034601398601399;0.015409657990835088;0.00022097902097906186;0.8040883116883117;0.8014129870129869;0.020101036059497878;0.0026753246753248305;-0.00040719280719281326;0.002047152847152847;0.02770892996273211;-0.10770896257319047;0.11180326826749616;No;0.0024543456543456603
56;SVM;57;0.65;0.50;0.65;0.15;-0.15;0.8075454545454546;0.8085054545454545;0.011597176626785747;-0.0009599999999999609;0.803662937062937;0.8036475524475525;0.015042623760990087;1.538461538452829e-05;0.8147558441558441;0.8175272727272727;0.020395714862063534;-0.002771428571428536;-0.011092907092907112;-0.01387972027972028;0.026368700492952556;-0.11832713628176364;0.09056769572232307;No;-0.002786813186813168
57;SVM;58;0.65;0.50;0.80;0.30;-0.30;0.8198481818181819;0.8249909090909091;0.01178580500162576;-0.005142727272727243;0.8036881118881118;0.8035020979020979;0.015167302621303868;0.00018601398601392205;0.8498597402597403;0.8648987012987013;0.018155609728781427;-0.015038961038960963;-0.04617162837162847;-0.0613966033966034;0.023533427505070054;-0.15461339628455484;0.031820189491348044;No;-0.015224975024974927
58;SVM;59;0.65;0.50;0.95;0.45;-0.45;0.8476745454545455;0.8561709090909091;0.010096973752242267;-0.008496363636363635;0.8036811188811189;0.8042657342657342;0.015179889186860977;-0.0005846153846152946;0.9293766233766234;0.9525662337662336;0.005258703597163075;-0.023189610389610205;-0.12569550449550448;-0.14830049950049948;0.015899254457745607;-0.21127804535697156;-0.0853229536440274;Yes;-0.022604995004994993
59;SVM;60;0.65;0.65;0.20;-0.45;-0.15;0.8266627272727273;0.8338381818181818;0.009895501193212924;-0.00717545454545454;0.8146769230769231;0.8184839160839161;0.01336786739894279;-0.0038069930069930535;0.848922077922078;0.8623532467532468;0.015383717110139352;-0.013431168831168794;-0.03424515484515489;-0.04386933066933068;0.02107699548995508;-0.12735610380784385;0.03961744246918248;No;-0.009624175824175789
60;SVM;61;0.65;0.65;0.35;-0.30;0.00;0.8149754545454545;0.8157781818181818;0.010856988732538406;-0.0008027272727273438;0.8146727272727273;0.8189622377622379;0.01351139607328283;-0.00428951048951054;0.8155376623376623;0.8098649350649351;0.01936130113263327;0.005672727272727274;-0.0008649350649350129;0.009097302697302696;0.024086782176710713;-0.086311348890738;0.1045059542853434;No;0.00996223776223771
61;SVM;62;0.65;0.65;0.50;-0.15;0.15;0.8109581818181818;0.8127127272727273;0.011457739798564277;-0.001754545454545453;0.8146839160839161;0.8192055944055944;0.013132538023559112;-0.0045216783216782686;0.804038961038961;0.8006545454545455;0.021243851082358052;0.00338441558441549;0.010644955044955107;0.018551048951048952;0.024698350036347617;-0.07928004596771436;0.11638214386981226;No;0.007906093906093845
62;SVM;63;0.65;0.65;0.65;0.00;0.00;0.81471;0.8184218181818181;0.0117378886293523;-0.003711818181818094;0.8146727272727273;0.8192335664335664;0.01313978219144029;-0.0045608391608390475;0.8147792207792208;0.8169142857142857;0.0208885835907225;-0.0021350649350648787;-0.00010649350649349909;0.0023192807192807196;0.023642345461011426;-0.09132894029526122;0.09596750173382267;No;0.0024257742257742187
63;SVM;64;0.65;0.65;0.80;0.15;-0.15;0.8270154545454546;0.8352054545454546;0.011315944844179361;-0.00819000000000003;0.8146825174825175;0.8191440559440559;0.012938132627024227;-0.004461538461538406;0.8499194805194805;0.8650337662337663;0.01878262117519133;-0.015114285714285747;-0.035236963036963;-0.0458897102897103;0.021404705447111635;-0.1306745549138581;0.03889513433443752;No;-0.0106527472527473
64;SVM;65;0.65;0.65;0.95;0.30;-0.30;0.85487;0.8661290909090908;0.008835043091099958;-0.01125909090909083;0.8147300699300699;0.81933986013986;0.013242282080794887;-0.004609790209790132;0.9294155844155844;0.9530233766233766;0.005814420815012159;-0.02360779220779219;-0.11468551448551445;-0.1336835164835165;0.01448870077872282;-0.19107380607965518;-0.07629322688737783;Yes;-0.018998001998002056
65;SVM;66;0.65;0.80;0.35;-0.45;0.15;0.839269090909091;0.8460618181818181;0.01075746008627807;-0.006792727272727173;0.8519552447552448;0.864979020979021;0.012068088185306582;-0.013023776223776262;0.8157090909090909;0.8109298701298701;0.019865816415501506;0.004779220779220883;0.03624615384615382;0.054049150849150844;0.022684648750520443;-0.035805597417229905;0.14390389911553159;No;0.017802997002997027
66;SVM;67;0.65;0.80;0.50;-0.30;0.30;0.8351709090909091;0.8423745454545454;0.010539097443786366;-0.007203636363636301;0.851965034965035;0.8648083916083915;0.012403359388213556;-0.012843356643356563;0.8039818181818181;0.8007116883116884;0.020604187402073194;0.0032701298701297565;0.04798321678321682;0.0640967032967033;0.024585529043009365;-0.03328750341730703;0.16148091001071363;No;0.016113486513486486
67;SVM;68;0.65;0.80;0.65;-0.15;0.15;0.8389072727272727;0.8480818181818183;0.011331671220278049;-0.009174545454545546;0.8519146853146853;0.8650629370629371;0.01226619291666409;-0.013148251748251849;0.8147506493506493;0.8165454545454546;0.02080673048290907;-0.001794805194805238;0.037164035964035946;0.04851748251748252;0.023054060372863;-0.04280051910130043;0.13983548413626548;No;0.011353446553446576
68;SVM;69;0.65;0.80;0.80;0.00;0.00;0.8511663636363637;0.8647236363636364;0.010562158174141256;-0.013557272727272696;0.8519062937062937;0.8648839160839161;0.012027288437447516;-0.012977622377622455;0.8497922077922078;0.864425974025974;0.01833165520284003;-0.014633766233766221;0.002114085914085906;0.0004579420579420578;0.020974537386179885;-0.08262299067176337;0.08353887478764749;No;-0.001656143856143848
69;SVM;70;0.65;0.80;0.95;0.15;-0.15;0.8790163636363636;0.8954727272727273;0.00823151911485571;-0.016456363636363713;0.8519216783216783;0.8643636363636364;0.012124045442335326;-0.012441958041958134;0.9293350649350649;0.9532467532467531;0.006010130757218293;-0.023911688311688217;-0.07741338661338659;-0.08888311688311688;0.013330917347303422;-0.14168738269192274;-0.036078851074311025;Yes;-0.011469730269730291
70;SVM;71;0.65;0.95;0.50;-0.45;0.45;0.8863627272727272;0.9011054545454547;0.007344735749884753;-0.014742727272727407;0.9306755244755245;0.9552615384615385;0.004307852436023771;-0.02458601398601401;0.8040675324675325;0.8005298701298702;0.020229927593303405;0.003537662337662284;0.126607992007992;0.15473166833166835;0.02110723865332666;0.07112510088373394;0.23833823577960275;Yes;0.02812367632367635
71;SVM;72;0.65;0.95;0.65;-0.30;0.30;0.89014;0.9066927272727273;0.00797960411308875;-0.016552727272727275;0.9307580419580419;0.9554321678321681;0.004434100059585774;-0.024674125874126207;0.8147064935064935;0.8161766233766233;0.020447794766090342;-0.0014701298701298438;0.11605154845154841;0.13925554445554444;0.020482641822547686;0.058123028583847755;0.22038806032724112;Yes;0.02320399600399603
72;SVM;73;0.65;0.95;0.80;-0.15;0.15;0.90242;0.9235836363636364;0.006605960316807566;-0.021163636363636384;0.9307384615384615;0.9557706293706294;0.004301289575735719;-0.025032167832167884;0.8498285714285714;0.8638077922077921;0.017706121068865363;-0.013979220779220758;0.08090989010989014;0.09196283716283717;0.01852996993396343;0.01856492820197267;0.16536074612370166;Yes;0.01105294705294703
73;SVM;74;0.65;0.95;0.95;0.00;0.00;0.9303154545454545;0.9543472727272728;0.0031968423939263235;-0.02403181818181832;0.9308041958041958;0.9553258741258742;0.003992965533863088;-0.024521678321678397;0.9294077922077922;0.9525298701298702;0.005121886925834302;-0.023122077922077988;0.0013964035964035837;0.002796003996003996;0.0064024224938806626;-0.02256423269134881;0.028156240683356804;No;0.0013996003996004122
74;SVM;75;0.80;0.05;0.05;0.00;0.00;0.9298727272727273;0.9541090909090909;0.003258016467606619;-0.02423636363636361;0.9293420454545455;0.9542909090909091;0.003716460099985023;-0.024948863636363616;0.9319954545454545;0.953381818181818;0.006606258855728074;-0.02138636363636348;-0.0026534090909090535;0.0009090909090909091;0.007567826822479199;-0.029067356226412194;0.03088553804459401;No;0.0035624999999999624
75;SVM;76;0.80;0.05;0.20;0.15;0.15;0.9137109090909091;0.9360418181818182;0.0059726209234706095;-0.022330909090909068;0.9293272727272728;0.9544295454545454;0.0036908868192484807;-0.025102272727272612;0.8512454545454545;0.8624909090909091;0.022951102475015868;-0.011245454545454558;0.07808181818181825;0.09193863636363636;0.022441108578657883;0.003048559892535649;0.18082871283473706;Yes;0.013856818181818109
76;SVM;77;0.80;0.05;0.35;0.30;0.30;0.9068454545454545;0.9250854545454544;0.006752855921009684;-0.018239999999999923;0.9293795454545455;0.9543659090909091;0.0036618630470468356;-0.02498636363636364;0.8167090909090909;0.8079636363636363;0.029747549614451405;0.008745454545454612;0.11267045454545455;0.14640227272727271;0.029802440263256534;0.02835368414080283;0.2644508613137426;Yes;0.03373181818181817
77;SVM;78;0.80;0.05;0.50;0.45;0.45;0.9044972727272728;0.9226018181818183;0.006643648538638328;-0.01810454545454554;0.9293215909090909;0.95445;0.003731938898443043;-0.025128409090909076;0.8052;0.795209090909091;0.030923872521143335;0.00999090909090905;0.12412159090909092;0.1592409090909091;0.03145045774599349;0.034664461171967684;0.2838173570098505;Yes;0.03511931818181818
78;SVM;79;0.80;0.20;0.05;-0.15;-0.15;0.8667936363636364;0.8822545454545455;0.009284254610510941;-0.015460909090909136;0.8504988636363636;0.864209090909091;0.01137989307441696;-0.013710227272727415;0.9319727272727273;0.9544363636363635;0.007125632011373927;-0.02246363636363624;-0.08147386363636366;-0.09022727272727273;0.013124194200892949;-0.14221270036556818;-0.03824184508897727;Yes;-0.008753409090909062
79;SVM;80;0.80;0.20;0.20;0.00;0.00;0.850589090909091;0.864078181818182;0.01082327302375976;-0.013489090909091006;0.8504443181818182;0.8642090909090909;0.011585123268194485;-0.013764772727272723;0.8511681818181818;0.8635545454545456;0.022735345312484136;-0.012386363636363806;-0.0007238636363635642;0.0006545454545454543;0.02418780830037914;-0.09515427441515517;0.09646336532424607;No;0.0013784090909090185
80;SVM;81;0.80;0.20;0.35;0.15;0.15;0.84378;0.8536090909090909;0.01090570233567484;-0.009829090909090898;0.8505;0.8646522727272727;0.011483292263132976;-0.014152272727272708;0.8169;0.8094363636363635;0.029759977057718063;0.00746363636363645;0.033600000000000074;0.05521590909090909;0.03198531932985642;-0.07147914571077096;0.18191096389258915;No;0.02161590909090902
81;SVM;82;0.80;0.20;0.50;0.30;0.30;0.8414790909090909;0.8506381818181818;0.010658893870665808;-0.00915909090909095;0.8505181818181818;0.8642954545454545;0.011236618322389827;-0.013777272727272694;0.8053227272727272;0.7960090909090908;0.03182416840991469;0.009313636363636468;0.045195454545454594;0.06828636363636365;0.034455840715767905;-0.06819451944324792;0.2047672467159752;No;0.02309090909090905
